ID_PAPER	TITLE	ABSTRACT	IRRELEVANT	DISEASE_NAME	URI	CATEGORIES
33372424	"Cannabidiol for Treating Lennox-Gastaut Syndrome and Dravet Syndrome in Korea
"	"For the first time in Korea, we aimed to study the efficacy and safety of cannabidiol (CBD), which is emerging as a new alternative in treating epileptic encephalopathies. This study was conducted retrospectively with patients between the ages of 2-18 years diagnosed with Lennox-Gastaut syndrome (LGS) or Dravet syndrome (DS) were enrolled from March to October 2019, who visited outpatient unit at 3 and 6 months to evaluate medication efficacy and safety based on caregiver reporting. Additional evaluations, such as electroencephalogram and blood tests, were conducted at each period also. CBD was administered orally at a starting dose of 5 mg/kg/day, and was maintained at 10 mg/kg/day. We analyzed 34 patients in the LGS group and 10 patients in the DS group between the ages of 1.2-15.8 years. In the 3-month evaluation, the overall reduction of seizure frequency in the LGS group was 52.9% (>50% reduction in 32.3% of the cases), and 29.4% in the 6-month evaluation (more than 50% reduction in 20.6%). In DS group, the reduction of seizure frequency by more than 50% was 30% and 20% in the 3-month and 6-month evaluation, respectively. Good outcomes were defined as the reduction of seizure frequency by more than 50% and similar results were observed in both LGS and DS groups. Adverse events were reported in 36.3% of total patients of which most common adverse events were gastrointestinal problems. However, no life-threatening adverse event was reported in both LGS and DS during the observation period. In this first Korean study, CBD was safe and tolerable for use and could be expected to potentially reduce the seizure frequency in pediatric patients with LGS or DS.
"		Lennox-Gastaut syndrome	http://purl.obolibrary.org/obo/MONDO_0016532	1.3. THERAPEUTICS IN THE CLINIC
33398534	"Efficacy of clobazam as add-on therapy in brain tumor-related epilepsy.
"	"Brain tumor-related epilepsy (TRE) is often resistant to currently available antiepileptic medications (AEDs). Clobazam was initially approved as adjunctive AED for patients with Lennox Gastaut syndrome but has been used in TRE, despite limited evidence in this context. This observational study aims to examine the effect of clobazam on seizure frequency on patients who have a primary CNS tumor and continued seizures despite their current AEDs. A retrospective review of patients with histologically-confirmed primary brain tumors seen in the neuro-oncology interdisciplinary clinic from April 2016-2019 was completed, and patients on clobazam were identified. Response to clobazam was defined as a greater than 50% reduction in seizure frequency. Additional data including patient and tumor characteristics, treatment course, tolerability, AEDs used prior to addition of clobazam, and AEDs concomitantly used with clobazam were collected. A total of 35 patients with TRE on clobazam were identified, with 2 patients unable to tolerate the medication due to side effects. Of the 33 remaining patients, a total of 31 (93.9%) of patients were deemed responders. Ten patients (30.3%) were seizure free within 6 months of clobazam initiation and 21 (63.6%) reported a significant reduction in seizure frequency. This reduction also allowed several patients to modify concurrent AEDs. Clobazam is an effective agent to use as add-on AED in TRE, with 94% of patients showing a significant response within 6 months. Furthermore, the addition of clobazam may yield a reduction in polypharmacy, as concomitant AEDs can be reduced and potentially withdrawn.
"		Lennox-Gastaut syndrome	http://purl.obolibrary.org/obo/MONDO_0016532	1.3. THERAPEUTICS IN THE CLINIC
33406966	"Complications and Sequelae in Patients With Congenital Microcephaly Associated With Zika Virus Infection: Two-Year Follow-Up
"	"We aim to describe the long term follow-up of a cohort of children exposed in utero to the Zika virus. Descriptive study of a cohort of microcephalic children due to Zika virus. Logistic regression was used to evaluate variables associated with worse prognosis epilepsy. We followed 28 children (15 females), with a median follow-up of 24 months (IQR = 12-28). During the follow-up, 1 infant died. The median head circumference at birth was 29 cm (IQR = 27-31). All presented a global developmental delay. The most frequent central nervous system abnormalities were on cortical development in 22 participants; dysgenesis of corpus callosum in 13; ventriculomegaly in 25; and calcifications in 24. A total of 9 presented ocular abnormalities, 4 auditory impairment. During follow-up, 12 presented with sleep disorders, 10 with irritability, and 23 with epilepsy (2 with generalized tonic-clonic, 3 with generalized tonic-clonic and spasms, 12 with spasms, 3 tonic and spasms, and 3 motor focal and spasms). The median age at the begin of the epilepsy was 4 months (IQR = 2-10), the median number of drugs used to control the epilepsy was 2 (IQR = 2-3). Maternal illicit drug use during pregnancy was associated with worse prognosis epilepsy (Lennox-Gastaut syndrome, West syndrome, or status epilepticus). A total of 19 presented with dysphagia, 10 children required gastrostomy. Children with microcephaly due to Zika virus presented with several complications during follow-up, as epilepsy, spastic diplegia, and global developmental delay.
"		Lennox-Gastaut syndrome	http://purl.obolibrary.org/obo/MONDO_0016532	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
33693596	"Consciousness among delta waves: a paradox?
"	"A common observation in EEG research is that consciousness vanishes with the appearance of delta (1 - 4 Hz) waves, particularly when those waves are high amplitude. High amplitude delta oscillations are very frequently observed in states of diminished consciousness, including slow wave sleep, anaesthesia, generalised epileptic seizures, and disorders of consciousness such as coma and vegetative state. This strong correlation between loss of consciousness and high amplitude delta oscillations is thought to stem from the widespread cortical deactivation that occurs during the ""down states"" or troughs of these slow oscillations. Recently, however, many studies have reported the presence of prominent delta activity during conscious states, which casts doubt on the hypothesis that high amplitude delta oscillations are an indicator of unconsciousness. These studies include work in Angelman syndrome, epilepsy, behavioural responsiveness during propofol anaesthesia, postoperative delirium, and states of dissociation from the environment such as dreaming and powerful psychedelic states. The foregoing studies complement an older, yet largely unacknowledged, body of literature that has documented awake, conscious patients with high amplitude delta oscillations in clinical reports from Rett syndrome, Lennox-Gastaut syndrome, schizophrenia, mitochondrial diseases, hepatic encephalopathy, and nonconvulsive status epilepticus. At the same time, a largely parallel body of recent work has reported convincing evidence that the complexity or entropy of EEG and magnetoencephalogram or MEG signals strongly relates to an individual's level of consciousness. Having reviewed this literature, we discuss plausible mechanisms that would resolve the seeming contradiction between high amplitude delta oscillations and consciousness. We also consider implications concerning theories of consciousness, such as integrated information theory and the entropic brain hypothesis. Finally, we conclude that false inferences of unconscious states can be best avoided by examining measures of electrophysiological complexity in addition to spectral power.
"	True	Lennox-Gastaut syndrome	http://purl.obolibrary.org/obo/MONDO_0016532	0.3. OTHER
33764203	"Evolution of Infantile Spasms to Lennox-Gastaut Syndrome: What Is There to Know?
"	"Children with infantile spasms may develop Lennox-Gastaut syndrome. The diagnostic criteria for Lennox-Gastaut syndrome are vague, and many experts use varying combinations of the following criteria for diagnosis: paroxysmal fast activity on electroencephalography (EEG), slow spike and wave on EEG, developmental delay, multiple seizure types, and nocturnal tonic seizures. Our objective was to determine the prevalence of Lennox-Gastaut syndrome in a high-risk cohort of children with a history of infantile spasms and the characteristics of infantile spasms that were associated with the diagnosis of Lennox-Gastaut syndrome. Children with infantile spasms who were diagnosed and treated at Children's Hospital Colorado between 2012 and 2018 were included. Lennox-Gastaut syndrome was defined as having 3 of 5 of the following characteristics: paroxysmal fast activity, slow spike and wave, current developmental delay, multiple seizure types, or tonic seizures. Descriptive statistics were performed using median and interquartile range. Univariable analysis was performed with Pearson chi-square, Fisher exact, or the Kruskal-Wallis test. Ninety-seven children met inclusion criteria, and 36% (35/97) met criteria for Lennox-Gastaut syndrome. Developmental delay and history of seizures prior to the onset of infantile spasms were identified as risk factors for the development of Lennox-Gastaut syndrome (P = .003) as was poor response to first treatment for spasms (P = .004). Children with an unknown etiology of infantile spasms were less likely to develop Lennox-Gastaut syndrome (P = .019). Eighty percent (28/35) of the children who met Lennox-Gastaut syndrome criteria lacked a documented diagnosis. Thirty-six percent of children with infantile spasms met criteria for Lennox-Gastaut syndrome. Risk factors for development of Lennox-Gastaut syndrome were developmental delay and seizures prior to the onset of infantile spasms and poor response to first treatment for infantile spasms. Children with an unknown etiology of infantile spasms were less likely to develop Lennox-Gastaut syndrome. Eighty percent of the children who met our criteria were not given a documented diagnosis of Lennox-Gastaut syndrome, which highlights the fact that many children may not be receiving a diagnosis of Lennox-Gastaut syndrome. We recommend establishing clear guidelines for the diagnosis of Lennox-Gastaut syndrome to ensure that the diagnosis is being made accurately.
"		Lennox-Gastaut syndrome	http://purl.obolibrary.org/obo/MONDO_0016532	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
19703826	"Short-term comparative study of high frequency chest wall oscillation and European airway clearance techniques in patients with cystic fibrosis
"	"High frequency chest wall oscillation (HFCWO) is standard treatment for airway clearance in the USA and has recently been introduced in the UK and Europe. There is little published research comparing HFCWO with airway clearance techniques (ACTs) frequently used in the UK and Europe. The aim of this study was to compare the short-term effects of HFCWO with usual ACTs in patients with cystic fibrosis hospitalised with an infective pulmonary exacerbation. A 4-day randomised crossover design was used. Patients received either HFCWO on days 1 and 3 and usual ACTs on days 2 and 4 or vice versa. Wet weight of sputum, spirometry and oxygen saturation were measured. Perceived efficacy, comfort, incidence of urinary leakage and preference were assessed. Data were analysed by mixed model analysis. 29 patients (72% male) of mean (SD) age 29.4 (8.4) years and mean (SD) forced expiratory volume in 1 s (FEV(1)) percentage predicted (FEV(1)%) 38 (16.7) completed the study. Significantly more sputum was expectorated during a single treatment session and over a 24 h period (mean difference 4.4 g and 6.9 g, respectively) with usual ACTs than with HFCWO (p<0.001). No statistically significant change in FEV(1)% or oxygen saturation was observed after either HFCWO or usual ACTs compared with baseline. 17 patients (55%) expressed a preference for their usual ACT. During both a finite treatment period and over 24 h, less sputum was cleared using HFCWO than usual ACT. HFCWO does not appear to cause any adverse physiological effects and may influence adherence.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.3. THERAPEUTICS IN THE CLINIC
20030794	"Acute cellular rejection and Epstein-Barr virus-related post-transplant lymphoproliferative disorder in a pediatric lung transplant with low viral load
"	"We report the case of an 18-year-old male who underwent bilateral lung transplantation for end-stage cystic fibrosis. No Epstein-Barr virus (EBV) or cytomegalovirus serology mismatch was detected on pre-transplant evaluation (donor and recipient were both positive). Two months after lung transplantation a computed tomography scan showed multiple nodules throughout both lungs. At that time a low EBV DNA blood level was detected (<300 copies/100,000 lymphomonocytes). Scheduled follow-up transbronchial biopsy (TBB) revealed a prevalent finding characterized by perivascular lymphoid infiltrates with endothelitis. Extensive tissue coagulative necrosis with peripheral areas of dense aggregates of larger lymphoid cells were detected in the trans-thoracic fine needle core biopsy (FNCB) performed on the largest nodule. The immunophenotypic profile characterized the perivascular lymphoid cells in TBB as mainly composed of T lymphocytes (CD3 positive) while the larger number of lymphocytes in FNCB as B cells (CD20 positive). In situ hybridization for EBV (EBER mRNA) was negative in TBB while it was positive in many lymphocytes of the FNCB. Real-time polymerase chain reaction (PCR) for EBV was performed on paraffin-embedded FNCB and detected a high quantity of EBV genomes (1260 copies/cell). IgH gene rearrangement using a fragment size PCR technique revealed a monoclonal B-cell population in FNCB. Morphological and molecular findings suggest a final diagnosis of acute cellular rejection and a post-transplant lymphoproliferative disorder (PTLD) EBV-related in a lung transplant recipient with a low EBV DNA blood level. A possible coexistence of PTLD and acute rejection should be considered both for diagnosis and treatment. EBV PCR in the peripheral blood is a useful screening tool in transplant recipients; however, rare cases with PTLD may not have detectable levels of EBV DNA. This aspect should be taken into consideration to avoid false negatives.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.3. THERAPEUTICS IN THE CLINIC
20052366	"The L441P mutation of cystic fibrosis transmembrane conductance regulator and its molecular pathogenic mechanisms in a Korean patient with cystic fibrosis
"	"Cystic fibrosis (CF) is an autosomal recessive disorder usually found in populations of white Caucasian descent. CF is caused by mutations in the Cystic Fibrosis Transmembrane conductance Regulator (CFTR) gene. A 5-yr-old Korean girl was admitted complaining of coughing and greenish sputum. Chest radiographs and computed tomographic (CT) scan revealed diffuse bronchiectasis in both lungs. The patient had chronic diarrhea and poor weight gain, and the abdominal pancreaticobiliary CT scan revealed atrophy of the pancreas. Finally, CF was confirmed by the repeated analysis of the quantitative pilocarpine iontophoresis test. The chloride concentration of sweat samples taken from both forearms of the pateint was an average of 88.7 mM/L (normal value <40 mM/L). After a comprehensive search for mutations in the CFTR gene, the patient was found to carry the non-synonymous L441P mutation in one allele. Molecular physiologic analysis of the L441P mutation of CFTR revealed that the L441P mutation completely abolished the CFTR Cl(-) channel activity by disrupting proper protein folding and membrane trafficking of CFTR protein. These results confirmed the pathogenicity of the L441P mutation of CFTR circulating in the Korean population. The possibility of CF should be suspected in patients with chronic bronchiectasis, although the frequency of CF is relatively rare in East Asia.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20093376	"Swarming motility, secretion of type 3 effectors and biofilm formation phenotypes exhibited within a large cohort of Pseudomonas aeruginosa clinical isolates
"	"Pseudomonas aeruginosa is an opportunistic Gram-negative pathogen capable of acutely infecting or persistently colonizing susceptible hosts. P. aeruginosa colonizes surfaces in vitro by either biofilm formation or swarming motility. The choice of behaviour is influenced by the physical properties of the surface and specific nutrient availability, and subject to regulatory networks that also govern type 2 and type 3 protein secretion. Biofilm formation by clinical isolates has been well-studied. However, the swarming behaviour of human isolates has not been extensively analysed. We collected isolates from 237 hospitalized patients without cystic fibrosis and analysed motility and secretion phenotypes of each isolate. We found biofilm formation and swarming to be negatively associated, while swarming was positively associated with the secretion of both proteases and type 3 exoenzymes. Most isolates were capable of type 3 secretion and biofilm formation, even though these traits are considered to favour distinct modes of pathogenesis. Our data demonstrate that while clinical isolates display diverse motility, biofilm and secretion phenotypes, many of the predicted relationships between swarming motility and other phenotypes observed in laboratory strains also hold true for bacteria isolated from human patients.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20142516	"Regulation of conductance by the number of fixed positive charges in the intracellular vestibule of the CFTR chloride channel pore
"	"Rapid chloride permeation through the cystic fibrosis transmembrane conductance regulator (CFTR) Cl(-) channel is dependent on the presence of fixed positive charges in the permeation pathway. Here, we use site-directed mutagenesis and patch clamp recording to show that the functional role played by one such positive charge (K95) in the inner vestibule of the pore can be ""transplanted"" to a residue in a different transmembrane (TM) region (S1141). Thus, the mutant channel K95S/S1141K showed Cl(-) conductance and open-channel blocker interactions similar to those of wild-type CFTR, thereby ""rescuing"" the effects of the charge-neutralizing K95S mutation. Furthermore, the function of K95C/S1141C, but not K95C or S1141C, was inhibited by the oxidizing agent copper(II)-o-phenanthroline, and this inhibition was reversed by the reducing agent dithiothreitol, suggesting disulfide bond formation between these two introduced cysteine side chains. These results suggest that the amino acid side chains of K95 (in TM1) and S1141 (in TM12) are functionally interchangeable and located closely together in the inner vestibule of the pore. This allowed us to investigate the functional effects of increasing the number of fixed positive charges in this vestibule from one (in wild type) to two (in the S1141K mutant). The S1141K mutant had similar Cl(-) conductance as wild type, but increased susceptibility to channel block by cytoplasmic anions including adenosine triphosphate, pyrophosphate, 5-nitro-2-(3-phenylpropylamino)benzoic acid, and Pt(NO(2))(4)(2-) in inside-out membrane patches. Furthermore, in cell-attached patch recordings, apparent voltage-dependent channel block by cytosolic anions was strengthened by the S1141K mutation. Thus, the Cl(-) channel function of CFTR is maximal with a single fixed positive charge in this part of the inner vestibule of the pore, and increasing the number of such charges to two causes a net decrease in overall Cl(-) transport through a combination of failure to increase Cl(-) conductance and increased susceptibility to channel block by cytosolic substances.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20309575	"The characterization of the first anti-mouse Muc6 antibody shows an increased expression of the mucin in pancreatic tissue of Cftr-knockout mice
"	"Gel-forming mucins are large high-molecular weight secreted O-glycoproteins responsible for the gel-properties of the mucus blanket. Five orthologous gel-forming mucins have been cloned in human and mouse. Among them, the mucin MUC6 has been less studied, particularly in rodents and no anti rodent-Muc6 antibody has been reported yet. In order to further study Muc6 in mice, our aims were to obtain a specific Muc6 antibody, to validate it and to test it in Cftr deficient mice. A polyclonal serum named CP4 was isolated from a rabbit immunized by a mouse Muc6 peptide. In Western blot experiments, the antibody detected a high-molecular weight molecule secreted by the gastric tissue. Using immunohistochemistry, we showed that the antibody reacted strongly with deep glands of duodenum and ileum and mucous neck cells of gastric body. CP4 also recognized Muc6 protein secreted at the surface of the stomach and renal collecting tubules. The centroacinar cells of pancreatic tissue also reacted with the antibody. Cftr-/- mice showed a higher expression of Muc6 at both protein and RNA levels compared with their control Cftr+/+ littermates suggesting that as in the human disease, Muc6 may contribute to the formation of materials that block pancreatic acini and ducts in mouse models of cystic fibrosis. The rabbit anti-mouse Muc6 polyclonal antibody seems highly specific to the mouse mucin and will be useful to study pancreatic pathology in cystic fibrosis.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20569877	"Tolerance and efficacy of ceftazidime in combination with aztreonam for exacerbations of cystic fibrosis
"	"Antibiotic therapy for acute pulmonary exacerbations in patients with cystic fibrosis is usually chosen based on the results of antimicrobial susceptibility. This can be difficult when bacteria are multiresistant. The objective of this retrospective study was to evaluate the tolerance and efficiency of ceftazidime and aztreonam combination (+/-tobramycin, +/-ciprofloxacin) in the treatment of acute exacerbations in cystic fibrosis patients who were chronically colonized with multiresistant P. aeruginosa. Seventeen severe patients, with FEV(1)=1070+/-66 mL and BMI=18+/-0.6 kg/m(2), who had chronic colonisation with P. aeruginosa with intermediate sensitivity or resistance to ceftazidime and aztreonam, were studied between June 2003 and March 2007. Oxygen saturation, dyspnoea, weight, FEV(1), FVC, and tolerance were evaluated before and after antibiotic courses. Forty-two courses of treatment, administered between June 2003 and March 2007 were studied: Patients increased their FEV(1) and FVC (p=0.01). One antibiotic course was stopped after four days because of cutaneous side effects. The median delay until the next exacerbation was 101+/-10 days. These courses were compared with other combinations of antibiotics that the patients had received before. The combination of ceftazidime and aztreonam was more effective in patients receiving less than four courses per year for acute pulmonary exacerbation. In chronically P. aeruginosa colonised cystic fibrosis patients, ceftazidime and aztreonam combination (+/-tobramycin, +/-ciprofloxacin) is well tolerated and efficient. This treatment suggests a clinical and functional benefit is possible, even in patients with severe disease.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.3. THERAPEUTICS IN THE CLINIC
20597077	"Measurement of airway ion transport assists the diagnosis of cystic fibrosis
"	"The nasal potential difference (PD) demonstrates the increased Na absorption and decreased Cl secretion typically found in cystic fibrosis (CF). It provides useful information for diagnostic purposes and measures the effect of new treatments on the ion transport defects found in CF. This study summarizes the nasal PD results in the respiratory tract of different groups of subjects, examines the responses in squamous epithelia and evaluates new ways to consider nasal PD results.Nasal PD was tested using the standard protocol of baseline, amiloride, low chloride, and isoproterenol solutions in 40 healthy non-CF volunteers, 46 CF subjects, and 78 subjects referred for investigation of possible CF. Nasal PD was also measured in the squamous epithelium at the anterior nares in six non-CF subjects.Baseline PD was elevated in the CF (47.5 (1.7) mV) compared with non-CF subjects: (14.0 (0.8) mV, P < 0.00001). Combined [Cl + Isop] responses were smaller in the CF (-0.1 (0.4) mV) compared with the non-CF subjects (26.2 (1.2) mV, P < 0.00001). In the diagnostic cohort 58 were given a non-CF diagnosis, 16 had CF confirmed, but 4 remained indeterminate. Separate consideration of Na and Cl transport was easily portrayed through X-Y plots. Finally, the nasal PD responses of squamous epithelium showed high baseline values, but little response to amiloride and low chloride solutions.The nasal PD provides useful information in the diagnostic algorithm of CF, and in the delineation of the two ion transport defects characteristically found in the respiratory epithelium. Avoidance of the squamous epithelium remains an important consideration for those performing and interpreting nasal PD responses.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
20692461	"Case report: cystic fibrosis, lung transplantation, and the novel H1N1 flu
"	"The H1N1 pandemic flu is a significant risk factor for both patients with chronic disease who need organ transplantation and transplant recipients. This population needs special care regarding comorbidities and related complications. MB, a 38-year-old Italian cystic fibrosis male patient with lung and pancreatic involvement, was referred to our division in July 2009 for fever-associated arthromyalgia, headache, and rhinitis. Lung transplantation had been performed in September 2005, and he was subsequently treated with immunosuppressive therapy: tacrolimus, everolimus, and prednisolone. In the past, chronic respiratory colonization with Pseudomonas aeruginosa and intermittent infection with Aspergillus flavus, chronic renal failure, hypertension, and diabetes mellitus complicated his clinical history. He started antiviral treatment with oseltamivir despite no travel history and no respiratory symptoms. H1N1 swab was positive. Three days later, the patient was admitted to the hospital for the persistence of fever and the onset of cough. Chest x-ray showed a left lower pneumonia, which was confirmed by computerized tomography. Broad-spectrum antibiotic therapy led to an improvement of the clinical condition. The patient was discharged 8 days later; a control swab was negative. This case report suggests some general considerations regarding solid organ recipients: 1) Flu-related complications require early treatment (both antiviral and antibiotic); 2) active microbiologic surveillance is important to prevent lethal infections (ie, invasive aspergillosis); 3) evaluation of immunosuppressant blood levels is necessary for drug-drug interactions. Active prevention is the best option for decreasing morbidity and mortality in the transplanted patient.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.3. THERAPEUTICS IN THE CLINIC
20718961	"Atypical presentation of acute pancreatitis in a man with pancreatic insufficiency and cystic fibrosis: a case report
"	"Whether acute pancreatitis can occur in pancreatically insufficient individuals with cystic fibrosis remains a matter of debate. We describe a case of acute pancreatitis occurring in a 52-year-old Caucasian Australian man with moderately severe cystic fibrosis lung disease and pancreatic insufficiency. An inflammatory mass within the head of his pancreas was confirmed using computed tomography, magnetic resonance imaging and pancreatic biopsy, but serum amylase and lipase remained normal throughout the acute phase of his illness. His symptoms and the pancreatic mass resolved following the insertion of a biliary stent and the introduction of ursodeoxycholic acid. Our case report highlights the potential for acute pancreatitis to occur in patients with pancreatic insufficiency and cystic fibrosis. We further demonstrate that conventional biochemical markers that are normally assessed to confirm the diagnosis may not be of particular use. As patients with cystic fibrosis survive into their fourth and fifth decades of life, atypical presentations of acute pancreatitis may become more common.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
20927127	"PTX3 genetic variations affect the risk of Pseudomonas aeruginosa airway colonization in cystic fibrosis patients
"	"Cystic fibrosis (CF) is a common life-threatening autosomal recessive disorder in the Caucasian population, and the gene responsible is the CF transmembrane conductance regulator (CFTR). Patients with CF have repeated bacterial infection of the airways caused by Pseudomonas aeruginosa (PA), which is one of the predominant pathogen, and endobronchial chronic infection represents a major cause of morbidity and mortality. Pentraxin 3 (PTX3) is a gene that encodes the antimicrobial protein, PTX3, which is believed to have an important role in innate immunity of lung. To address the role of PTX3 in the risk of PA lung colonization, we investigated five single nucleotide polymorphisms of PTX3 gene in 172 Caucasian CF patients who were homozygous for the F508del mutation. We observed that PTX3 haplotype frequencies were significantly different between patients with PA colonization, as compared with noncolonized patients. Moreover, a protective effect was found in association with a specific haplotype (odds ratio 0.524). Our data suggest that variations within PTX3 affect lung colonization of Pseudomonas in patients with CF.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20933420	"Cse1l is a negative regulator of CFTR-dependent fluid secretion
"	"Transport of chloride through the cystic fibrosis transmembrane conductance regulator (CFTR) channel is a key step in regulating fluid secretion in vertebrates [1, 2]. Loss of CFTR function leads to cystic fibrosis [1, 3, 4], a disease that affects the lungs, pancreas, liver, intestine, and vas deferens. Conversely, uncontrolled activation of the channel leads to increased fluid secretion and plays a major role in several diseases and conditions including cholera [5, 6] and other secretory diarrheas [7] as well as polycystic kidney disease [8-10]. Understanding how CFTR activity is regulated in vivo has been limited by the lack of a genetic model. Here, we used a forward genetic approach in zebrafish to uncover CFTR regulators. We report the identification, isolation, and characterization of a mutation in the zebrafish cse1l gene that leads to the sudden and dramatic expansion of the gut tube. We show that this phenotype results from a rapid accumulation of fluid due to the uncontrolled activation of the CFTR channel. Analyses in zebrafish larvae and mammalian cells indicate that Cse1l is a negative regulator of CFTR-dependent fluid secretion. This work demonstrates the importance of fluid homeostasis in development and establishes the zebrafish as a much-needed model system to study CFTR regulation in vivo.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20936184	"Induction by TNF-α of IL-6 and IL-8 in cystic fibrosis bronchial IB3-1 epithelial cells encapsulated in alginate microbeads
"	"We have developed a microencapsulation procedure for the entrapment and manipulation of IB3-1 cystic fibrosis cells. The applied method is based on generation of monodisperse droplets by a vibrational nozzle. Different experimental parameters were analyzed, including frequency and amplitude of vibration, polymer pumping rate and distance between the nozzle and the gelling bath. We have found that the microencapsulation procedure does not alter the viability of the encapsulated IB3-1 cells. The encapsulated IB3-1 cells were characterized in term of secretomic profile, analyzing the culture medium by Bio-Plex strategy. The experiments demonstrated that most of the analyzed proteins, were secreted both by the free and encapsulated cells, even if in a different extent. In order to determine the biotechnological applications of this procedure, we determined whether encapsulated IB3-1 cells could be induced to pro-inflammatory responses, after treatment with TNF-α. In this experimental set-up, encapsulated and free IB3-1 cells were treated with TNF-α, thereafter the culture media from both cell populations were collected. As expected, TNF-α induced a sharp increase in the secretion of interleukins, chemokines and growth factors. Of great interest was the evidence that induction of interleukin-6 and interleukin-8 occurs also by encapsulated IB3-1 cells.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	2.1. DISEASE MECHANISM
20947455	"Lactate in cystic fibrosis sputum
"	"Antibiotic therapy is thought to improve lung function in patients with cystic fibrosis (CF) by decreasing neutrophil-derived inflammation. We investigated the origin and clinical significance of lactate in the chronically inflamed CF lung. Lactate was measured in sputa of 18 exacerbated and 25 stable CF patients via spectrophotometry and gaschromatography. Lung function was assessed via spirometry. Seven patients with chronic obstructive pulmonary disease (COPD) and three patients with acute lung inflammation served as control groups. Neutrophil and bacterial lactate production was assessed under aerobic and anaerobic conditions. In sputum specimens of patients with respiratory exacerbations lactate concentrations decreased significantly (p<0.005) from 3.4±2.3mmol/L to 1.4±1.4mmol/L after 2-3 weeks of intravenous antibiotics. Successful treatment was reflected in 16 patients (88.9%) by FVC increase associated with lactate decrease (p<0.05). In every single sputum lactate was detectable (3.0±3.1mmol/L, range 0.2-14.1mmol/L). Lactate was lower (1.6±0.8mmol/L) in sputa from seven COPD patients, and it was below the detection limit in three patients with acute lung inflammation. Neutrophil lactate production accumulated up to 10.5mmol/L after 4 days, whereas bacterial lactate production did not appear to contribute substantially to sputum lactate concentrations. Successful antibiotic therapy is reflected by a decrease in lactate concentrations. Neutrophils are the most likely source for lactate in sputum of CF patients. Therefore lactate may be used to monitor responses to antibiotic therapy as an adjunct to lung function measurements.
"		cystic fibrosis	http://purl.obolibrary.org/obo/MONDO_0009061	1.3. THERAPEUTICS IN THE CLINIC
