ID_PAPER	IRRELEVANT	COMMENTS	TIMESTAMP	CURATOR	DISEASE_NAME	SECONDARY_CHECK	PRIMARY_CATEGORY	SECONDARY_CATEGORY
25336963				curator4	Lennox-Gastaut syndrome			
25619447			2021-05-02T21:07:48.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
25682573				curator4	Lennox-Gastaut syndrome			
25687944			2021-05-03T02:54:43.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
25730374			2021-05-03T02:30:41.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
25798598		drug mechanism		curator4	Lennox-Gastaut syndrome			
25814807			2021-05-03T02:41:51.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
25845492			2021-05-03T02:51:03.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
25935511			2021-05-10T02:43:34.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26036975		Drug mechanism		curator4	Lennox-Gastaut syndrome			
26057351			2021-05-09T02:57:41.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26068938			2021-05-09T01:52:35.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
26093133		after check- removed TIC because its not the focus	2021-05-09T01:42:04.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26125563			2021-05-03T02:55:41.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
26139309		PBT since clinical trial data used?? not sure so leaving it blank	2021-05-09T02:30:29.000Z	curator4	Lennox-Gastaut syndrome			
26167208			2021-05-03T02:38:31.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26224203		Check: Removed DM	2021-05-09T01:36:24.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
26238894			2021-05-10T02:14:55.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26245776			2021-05-03T02:49:45.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
26294172			2021-05-10T02:10:17.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
26333833		"This finding may reflect common mechanisms that underlie both the syndrome and the phenotype associated with LGS

- physiological mehcanism of a disease

After check- removed DM"	2021-05-09T01:44:49.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26474092			2021-05-10T02:00:53.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26513494			2021-05-09T02:42:43.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26606192			2021-05-09T02:33:24.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26611353			2021-05-09T02:06:02.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
26724101			2021-05-10T02:38:27.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
26744634		review	2021-05-09T02:24:12.000Z	curator4	Lennox-Gastaut syndrome			
26805435			2021-05-02T21:50:45.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
26808205			2021-05-09T02:05:50.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26827266			2021-05-09T02:15:34.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
26828692			2021-05-02T21:41:07.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26860718			2021-05-09T02:51:38.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26887412			2021-05-10T01:32:14.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26923380			2021-05-03T02:59:24.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
26945476		physiological mechanism of disease	2021-05-02T21:29:59.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
26950270			2021-05-02T21:41:36.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
26977407			2021-05-09T01:59:27.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26993353			2021-05-10T02:28:23.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27052529			2021-05-03T02:36:01.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27082650			2021-05-10T01:46:11.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
27084975			2021-05-09T02:19:08.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
27145465			2021-05-02T21:34:27.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
27184676		review?	2021-05-03T02:44:46.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
27199889			2021-05-02T21:53:46.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
27345028			2021-05-10T02:39:41.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
27363778			2021-05-02T21:41:19.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
27379172			2021-05-09T02:41:46.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
27417063			2021-05-09T02:32:33.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27466475			2021-05-03T02:34:50.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27475280			2021-05-10T02:39:54.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27504264		no changes	2021-05-10T02:22:48.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
27513709		removed CC	2021-05-15T13:25:59.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27629372			2021-05-09T01:50:10.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
27635610			2021-05-03T02:31:41.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
27683846			2021-05-10T02:09:42.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
27686687			2021-05-02T22:02:11.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27846468			2021-05-10T02:04:39.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
27994367			2021-05-10T02:08:11.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
28038390			2021-05-09T02:40:05.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
28186331			2021-05-09T02:48:01.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
28210578		Pilot studies have to be registered with clinicaltrials.gov so PBT	2021-05-02T21:14:05.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
28431772			2021-05-09T02:22:36.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
28471101			2021-05-03T02:53:22.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
28479797			2021-05-10T02:33:55.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
28513609			2021-05-02T21:23:09.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
28528895			2021-05-03T02:39:48.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
28584915			2021-05-09T02:25:09.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
28589569			2021-05-09T02:57:07.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
28600632			2021-05-10T02:01:59.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
28609734				curator4	Lennox-Gastaut syndrome			
28633092			2021-05-09T02:06:40.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
28635719		Review??		curator4	Lennox-Gastaut syndrome			
28667181			2021-05-03T02:40:28.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
28689466		review		curator4	Lennox-Gastaut syndrome			
28715780			2021-05-10T02:37:35.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
28740620			2021-05-09T02:03:05.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
28846756			2021-05-09T02:18:06.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
28927712			2021-05-10T02:13:34.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
29098688			2021-05-09T01:51:50.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
29121573				curator4	Lennox-Gastaut syndrome			
29126048			2021-05-03T02:56:39.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
29156220			2021-05-03T02:58:41.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
29202277			2021-05-02T22:14:32.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
29223473			2021-05-09T01:55:55.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
29264397			2021-05-09T01:58:27.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
29314583			2021-05-03T02:01:55.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
29363096			2021-05-10T02:32:32.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
29395273			2021-05-03T02:26:31.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
29443301		review		curator4	Lennox-Gastaut syndrome			
29454607				curator4	Lennox-Gastaut syndrome			
29459061			2021-05-02T21:49:05.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
29467376			2021-05-09T02:11:41.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
29548728		DRUG MOA		curator4	Lennox-Gastaut syndrome			
29570389			2021-05-09T02:40:47.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
29746397			2021-05-10T01:26:56.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
29761022			2021-05-10T02:11:14.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
29898974		Review/Guidelines	2021-05-02T21:27:14.000Z	curator4	Lennox-Gastaut syndrome			
29906696			2021-05-03T02:52:40.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
29941151			2021-05-03T02:53:51.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
29968450			2021-05-10T02:23:34.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30057867			2021-05-03T02:13:08.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30146701			2021-05-02T22:09:09.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
30166208			2021-05-03T02:26:16.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30186023				curator4	Lennox-Gastaut syndrome			
30213680			2021-05-03T02:58:07.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30241056			2021-05-09T02:50:17.000Z	curator4	Lennox-Gastaut syndrome			
30255934			2021-05-09T01:53:59.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30286409		retrospective study	2021-05-09T02:09:51.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30309816			2021-05-02T21:15:46.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
30336805			2021-05-09T01:48:55.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
30357823			2021-05-10T01:34:37.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
30368788				curator4	Lennox-Gastaut syndrome			
30405366		review		curator4	Lennox-Gastaut syndrome			
30430534			2021-05-03T02:42:38.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30552298		"first instinct was CCDP but recalled GBs comment
""sometimes authors will treat patient genotype as a clinical characteristic, but we put it into the mechanism bucket"""	2021-05-02T21:05:58.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
30564493			2021-05-09T02:16:13.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30616356		Review		curator4	Lennox-Gastaut syndrome			
30673834			2021-05-10T01:51:17.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30676535		review		curator4	Lennox-Gastaut syndrome			
30740695			2021-05-10T02:38:56.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
30788214			2021-05-10T02:16:19.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30804880			2021-05-09T02:00:55.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.3. THERAPEUTICS IN THE CLINIC
30817475		Review		curator4	Lennox-Gastaut syndrome			
30831398			2021-05-10T02:41:55.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
30831405				curator4	Lennox-Gastaut syndrome			
30870597				curator4	Lennox-Gastaut syndrome			
30909854				curator4	Lennox-Gastaut syndrome			
30955420			2021-05-10T01:36:13.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
31008722			2021-05-10T02:09:10.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
31113280			2021-05-10T01:35:56.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
31161980				curator4	Lennox-Gastaut syndrome			
31168494			2021-05-02T21:27:38.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
31176687			2021-05-10T02:03:49.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31179531			2021-05-10T02:33:39.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
31190668			2021-05-09T02:07:07.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31215313			2021-05-03T02:01:42.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
31227617		"Also physiological mechanism of a disease?

After check- removed DM"	2021-05-09T01:39:12.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
31279290				curator4	Lennox-Gastaut syndrome			
31286465		review		curator4	Lennox-Gastaut syndrome			
31432588			2021-05-09T02:22:18.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31468518			2021-05-03T02:05:38.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31519475			2021-05-03T02:46:38.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
31563030		******	2021-05-09T03:01:48.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
31575436			2021-05-10T02:36:43.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
31603844		review		curator4	Lennox-Gastaut syndrome			
31657863		????		curator4	Lennox-Gastaut syndrome			
31677157			2021-05-10T02:38:35.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31678406			2021-05-09T02:14:20.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31755996			2021-05-09T02:59:48.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	2.1. DISEASE MECHANISM
31805047			2021-05-09T02:31:16.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
31829726			2021-05-03T02:55:26.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
31877501		clinical trials (other than meta analyses) are prospective	2021-05-09T02:19:47.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
31879735		"(C) the physiological mechanism of disease at the level of tissues, organs, and body systems.

After check- removed DM"	2021-05-09T01:40:04.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
31916540		review		curator4	Lennox-Gastaut syndrome			
31926846			2021-05-09T02:11:02.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	3.4. PATIENT-BASED THERAPEUTICS
31941643				curator4	Lennox-Gastaut syndrome			
31980515			2021-05-10T02:42:53.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
32020895			2021-05-09T02:43:09.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
32062104			2021-05-02T22:02:39.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
32082420			2021-05-09T02:38:08.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
32185791		review		curator4	Lennox-Gastaut syndrome			
32207730		review		curator4	Lennox-Gastaut syndrome			
32350749			2021-05-09T02:01:59.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
32441821			2021-05-02T22:12:56.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32452532			2021-05-03T02:59:03.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
32452568		Review	2021-05-02T21:11:21.000Z	curator4	Lennox-Gastaut syndrome			
32477256				curator4	Lennox-Gastaut syndrome			
32502686				curator4	Lennox-Gastaut syndrome			
32543253				curator4	Lennox-Gastaut syndrome			
32544421				curator4	Lennox-Gastaut syndrome			
32592183			2021-05-09T01:56:40.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
32615417			2021-05-09T02:01:14.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
32657695				curator4	Lennox-Gastaut syndrome			
32715412				curator4	Lennox-Gastaut syndrome			
32827745			2021-05-03T02:07:31.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
32850532		participants are physicians		curator4	Lennox-Gastaut syndrome			
32851114			2021-05-10T02:19:53.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
32854045			2021-05-09T02:15:57.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32860345			2021-05-10T02:04:03.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
32920379			2021-05-10T02:43:25.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
32928027		"After GB asked to check:
Added CC+DP

Left disease mechanism because GB's previous comment:
""sometimes authors will treat patient genotype as a clinical characteristic, but we put it into the mechanism bucket"""	2021-05-09T01:33:15.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
32944944			2021-05-10T02:31:43.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
32945607			2021-05-03T02:55:10.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
32959794		review		curator4	Lennox-Gastaut syndrome			
32969022			2021-05-02T20:57:24.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
33026899		review		curator4	Lennox-Gastaut syndrome			
33046417			2021-05-03T02:36:11.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33113098				curator4	Lennox-Gastaut syndrome			
33144805			2021-05-03T02:27:27.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33188523			2021-05-10T01:29:38.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33189068			2021-05-09T02:16:50.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33224689		"review? or similar to other retrospective studies we evaluate?
treatment of patient and OFF label/non-prescription use- also PBT?"	2021-05-03T02:05:18.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33241408				curator4	Lennox-Gastaut syndrome			
33313501			2021-05-09T02:43:27.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33344590			2021-05-10T01:44:00.000Z	curator4	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
33358132				curator4	Lennox-Gastaut syndrome			
33372033			2021-05-02T21:31:14.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
33372424			2021-05-10T02:21:19.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33391157			2021-05-10T02:19:28.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
33398534			2021-05-09T02:05:03.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33406966			2021-05-09T02:39:54.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33482642			2021-05-10T01:31:46.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33584793			2021-05-09T02:06:13.000Z	curator4	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
33626200			2021-05-10T01:31:04.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33681663			2021-05-09T02:14:10.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
33693596				curator4	Lennox-Gastaut syndrome			
33718684			2021-05-02T22:08:59.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33746760			2021-05-02T20:51:09.000Z	curator4	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
33764203			2021-05-02T22:12:06.000Z	curator4	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
19308961		"1.1: 45%
1.3: 96%
2.1: 86%
3.4: 95%"	2021-05-12T15:14:38.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
19703826		"1.1: 90%
1.3: 26%
2.1: 97%
3.4: 82%"	2021-05-11T05:10:03.000Z	curator1	cystic fibrosis		3.4. PATIENT-BASED THERAPEUTICS	
20030794		"outcomes of transplantation for CF

1.1: 13%
1.3: 93%
2.1: 36%
3.4: 98%"	2021-05-12T00:37:45.000Z	curator1	cystic fibrosis		1.3. THERAPEUTICS IN THE CLINIC	
20052366		"1.1: 67%
1.3: 96%
2.1: 84%
3.4: 95%"	2021-05-12T01:11:42.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	
20093376		"1.1: 78%
1.3: 97%
2.1: 52%
3.4: 96%"	2021-05-12T04:37:00.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	
20141637		"1.1: 86%
1.3: 96%
2.1: 69%
3.4: 95%"	2021-05-12T14:24:46.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	0.3. OTHER
20142516		"1.1: 87%
1.3: 95%
2.1: 80%
3.4: 93%"	2021-05-12T00:26:28.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	
20167933		"1.1: 88%
1.3: 95%
2.1: 82%
3.4: 93%"	2021-05-12T15:16:27.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	
20309575		"and 2.3. Non in-vivo Human or non-human model system

1.1: 88%
1.3: 95%
2.1: 79%
3.4: 94%"	2021-05-12T04:17:54.000Z	curator1	cystic fibrosis		2.1. DISEASE MECHANISM	0.3. OTHER
20481640		"3.2. Drug Mechanism (adverse drug effect)

1.1: 88%
1.3: 92%
2.1: 6%
3.4: 94%"	2021-05-12T01:37:53.000Z	curator1	cystic fibrosis		0.3. OTHER	
20495106		"not sure. 

1.1: 53%
1.3: 87%
2.1: 94%
3.4: 96%"	2021-05-12T15:34:35.000Z	curator1	cystic fibrosis			
20569877		"1.1: 91%
1.3: 53%
2.1: 94%
3.4: 80%"	2021-05-11T02:48:07.000Z	curator1	cystic fibrosis		1.3. THERAPEUTICS IN THE CLINIC	
