ID_PAPER	COMMENTS	DISEASE_NAME	TIMESTAMP	IRRELEVANT	CURATOR	PRIMARY_CATEGORY	SECONDARY_CATEGORY
18005192		Primary sclerosing cholangitis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
10745149	Reads as an opinion paper?	Primary sclerosing cholangitis	2021-12-01T23:35:55.000Z	True	curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
10685757		Primary sclerosing cholangitis	2021-12-01T23:35:58.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
30641095		Primary sclerosing cholangitis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
23686724		Primary sclerosing cholangitis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32191135		Primary sclerosing cholangitis	2021-12-01T23:36:22.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
33159471	"I ""checked this"" because it focuses on survival.

Initially marked as primary check, but after workshop, changed to secondary check"	Primary sclerosing cholangitis	2021-12-07T00:07:56.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
28426778		Primary sclerosing cholangitis	2021-12-01T23:38:01.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23783017		Primary sclerosing cholangitis	2021-12-01T23:38:05.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
33681658		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
17105463		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29981580	Protocol paper. Secondary outcome = QoL	SLC13A5 Deficiency	2021-12-07T00:08:15.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
33341033		SLC13A5 Deficiency	2021-12-01T23:38:54.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
28079431		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
33946008		SLC13A5 Deficiency	2021-12-01T23:39:18.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
27823948		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31902052	"I ""checked"" this because it measures caregiver stress, which I consider QoL

Initially marked as primary check, but after workshop, changed to secondary check"	SLC13A5 Deficiency	2021-12-07T00:08:22.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
30561084		SLC13A5 Deficiency	2021-12-01T23:40:39.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23490456	"QoL of life is mentioned, but the focus of the paper is to compare the outcomes after two txt: Cx or VNS (which is more effective)
"	SLC13A5 Deficiency	2021-12-01T23:42:24.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
21719429		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31994164		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
34020203		SLC13A5 Deficiency	2021-12-01T23:43:38.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
22213776		SLC13A5 Deficiency	2021-12-01T23:43:43.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
21668444		SLC13A5 Deficiency	2021-12-01T23:44:00.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
21790560	Reads as review paper	SLC13A5 Deficiency	2021-12-01T23:44:20.000Z	True	curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
30871879	Also could be epi since it measures cost	SLC13A5 Deficiency	2021-12-01T23:44:37.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
22258042		SLC13A5 Deficiency	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31333569	More clinical trial than QoL, although it is one of the exploratory or secondary measures.	SLC13A5 Deficiency	2021-12-01T23:46:06.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
24433856	More clinical trial than QoL, although it is one of the exploratory or secondary measures.	SLC13A5 Deficiency	2021-12-01T23:46:05.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
29533755		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25677409		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32829413		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
15384087		Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:47:21.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
24823404		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
22870473	Appears to be a review paper?	Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:48:14.000Z	True	curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31689747		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
23557722		Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:48:46.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
29786243		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
21104172		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32702212		Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:49:18.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
34123455		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32447600		Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:49:29.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
32933962	Better for the epi category	Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:49:45.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
18414785		Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:49:46.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
27798725		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
20601971	"Checked because it is about survival

Initially marked as primary check, but after workshop, changed to secondary check"	Systemic Juvenile Idiopathic Arthritis	2021-12-07T00:09:35.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
32356861		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29600940		Systemic Juvenile Idiopathic Arthritis	2021-12-01T23:50:38.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
34290297		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31049826		Type 2 Neurofibromatosis	2021-12-01T23:51:03.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
26108240		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
26426855		Type 2 Neurofibromatosis	2021-12-01T23:51:22.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
26579965	"Paper's primary aim is ""To evaluate the morbidity and functional results of internal auditory canal (IAC)"" - I consider morbidity part of QoL

Initially marked as primary check, but after workshop, changed to secondary check"	Type 2 Neurofibromatosis	2021-12-07T00:09:45.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
24058202		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
16001821		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
30375317		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28820301		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29692918	"QoL is a secondary outcome - ""In addition to evaluating these effects, this study also aimed to determine other important consequences of treatment including patient-reported quality of life and the impact of treatment on surgical VS rates."""	Type 2 Neurofibromatosis	2021-12-01T23:54:03.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
32642740		Type 2 Neurofibromatosis	2021-12-01T23:54:04.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
24676443	Guidelines paper?	Type 2 Neurofibromatosis	2021-12-01T23:54:21.000Z	True	curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28806327		Type 2 Neurofibromatosis	2021-12-01T23:54:23.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23472624	I'm not sure about this one. It is measuring long-term outcomes, one of which is mortality, but it also looks at just percentages of other non QoL outcomes	Type 2 Neurofibromatosis	2021-12-01T23:56:36.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
19057423		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25779467		Type 2 Neurofibromatosis	2021-12-01T23:56:49.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
29575626	"Checked because I consider stress part of QoL

Initially marked as primary check, but after workshop, changed to secondary check"	Type 2 Neurofibromatosis	2021-12-07T00:09:54.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
11211435		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
15107734		Type 2 Neurofibromatosis	2021-12-01T23:57:53.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
22073053	Review paper?	Type 2 Neurofibromatosis	2021-12-01T23:58:12.000Z	True	curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28178141		Type 2 Neurofibromatosis	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
22143301		Usher Syndrome type 1F	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
16652077		Usher Syndrome type 1F	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
19540416		Usher Syndrome type 1F	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32367747		Usher Syndrome type 1F	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28498263		Usher Syndrome type 1F	2021-12-01T23:59:55.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
31440199		Usher Syndrome type 1F	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31470768		Usher Syndrome type 1F	2021-12-02T00:00:19.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
26307081		Usher Syndrome type 1F	2021-11-17T05:18:46.000Z		curator2	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
16652078		Usher Syndrome type 1F	2021-12-02T00:01:15.000Z		curator2	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
32396393		Amyotrophic lateral sclerosis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
22819134		Amyotrophic lateral sclerosis	2021-11-19T18:06:34.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
31594398	"Paper states ""A cross-sectional population-based study was undertaken"""	Amyotrophic lateral sclerosis	2021-11-19T18:13:31.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
11161412	"Paper states ""This population-based study proposes that familial glioma occurs in about 5% of all glioma cases and that 1% have a possible autosomal dominant inheritance"""	Amyotrophic lateral sclerosis	2021-11-19T18:14:08.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
23286750		Amyotrophic lateral sclerosis	2021-11-19T18:07:17.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
30291136		Amyotrophic lateral sclerosis	2021-11-19T18:07:38.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
33419472	But also discusses clinical characteristics?	Amyotrophic lateral sclerosis	2021-11-19T18:11:42.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
25900464		Amyotrophic lateral sclerosis	2021-11-19T18:09:24.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
33224709	"Methods paper. May check off as ""secondary"" or no check at all, but not primary.
"	Amyotrophic lateral sclerosis	2021-12-15T01:27:17.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
34509895	stop	Amyotrophic lateral sclerosis	2021-11-19T18:10:40.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
32985910		Amyotrophic lateral sclerosis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28851431		Amyotrophic lateral sclerosis	2021-12-07T00:34:13.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
18210849		Amyotrophic lateral sclerosis	2021-12-07T00:35:44.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
32703178		Amyotrophic lateral sclerosis	2021-12-07T00:36:51.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
33411152	"I think this would be better in the clin. char category
"	Amyotrophic lateral sclerosis	2021-12-15T01:28:57.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
30398087		Amyotrophic lateral sclerosis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28432641		Amyotrophic lateral sclerosis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
21402743		Amyotrophic lateral sclerosis	2021-12-07T00:47:49.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
28921834	"Maybe. Although the abstract doesn't use the word prevalence or incidence, it does talk about the presence of diabetes in a large population (>10, 000). I would select either secondary check or primary check
"	Amyotrophic lateral sclerosis	2021-12-15T01:32:18.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	1.4. EPIDEMIOLOGY
28528330		Amyotrophic lateral sclerosis	2021-12-07T00:54:59.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
34112235		CLOVES Syndrome	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
16220027		Castleman Disease	2021-12-15T01:33:45.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
31364863		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
22224176	"Review paper
"	Castleman Disease	2021-12-15T01:45:55.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
15139981		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
19109790	Its a book chapter. Do we consider book chapters to also be review papers? I would consider book chapters = reviews	Castleman Disease	2021-12-15T01:46:45.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
16915544		Castleman Disease	2021-12-07T01:10:14.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
12642004	Review	Castleman Disease	2021-12-07T01:10:31.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
24387011	"At first, I didn't think this would be a primary check. But, the last section of the abstract mentions ""This study provides new information on MCD population demographics"". Secondary check?

Because of this sentence - ""Patient clinical, demographic, and biochemical characteristics, drug therapies and medical utilization were descriptively reported""- I would not consider this primary. It falls more in clin char. category"	Castleman Disease	2021-12-15T01:48:05.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	1.4. EPIDEMIOLOGY
30101921		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
29019447		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
11112482		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
23801137		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
25375883	Review	Castleman Disease	2021-12-07T01:20:58.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
23971926	I'm torn between no check vs. secondary check. I chose no check.  They do discuss distribution, but it appears in a small sample, not a population.	Castleman Disease	2021-12-15T01:55:16.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
19235482		Castleman Disease	2021-12-07T01:30:01.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
34535010		Castleman Disease	2021-12-07T01:31:32.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
22403576		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
31004430		Castleman Disease	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
31208441	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all. 	Chordoma	2021-12-15T01:57:29.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
27722873	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all. 	Chordoma	2021-12-15T01:58:43.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
21292561	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all	Chordoma	2021-12-15T02:14:11.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
24852903	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all. 	Chordoma	2021-12-15T02:14:34.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
32342333		Chordoma	2021-12-07T02:22:03.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
26881831		Chordoma	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
32559743		Chordoma	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
22724284		Chordoma	2021-12-07T02:22:55.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
23504991		Chordoma	2021-12-07T02:23:03.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
29393831	"Review
"	Chordoma	2021-12-15T02:17:54.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
33305494	"Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all.
"	Chordoma	2021-12-15T02:18:29.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28457925	"Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all.
"	Chordoma	2021-12-15T02:18:56.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28376922	"Torn between primary/secondary. They discuss prevalence of types of tumors.
"	Chordoma	2021-12-15T02:20:28.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	1.4. EPIDEMIOLOGY
22251507		Chordoma	2021-12-07T02:28:25.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
11227920		Chordoma	2021-12-07T02:28:35.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
24122844		Chordoma	2021-12-07T02:29:36.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
29486315		Chordoma	2021-12-15T02:23:32.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
21425154		Chordoma	2021-12-07T02:37:26.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
33100773		Chordoma	2021-12-07T02:37:32.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
25009165	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all. 	Chordoma	2021-12-15T02:26:17.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
34238828		Chronic Recurrent Multifocal Osteomyelitis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
31977282		Chronic Recurrent Multifocal Osteomyelitis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
10655367		Chronic Recurrent Multifocal Osteomyelitis	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
26354543		Congenital Hyperinsulinism	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28182637		Congenital Muscular Dystrophy	2021-12-15T02:27:42.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
33619160		Deficiency of Adenosine Deaminase 2 	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
25909132	Review paper?	Epithelioid Hemangioendothelioma	2021-12-07T02:44:39.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
31822393	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all. 	Epithelioid Hemangioendothelioma	2021-12-15T02:29:06.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
33953894	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all.	Epithelioid Hemangioendothelioma	2021-12-15T02:29:35.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
26663981	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all.	Fibrolamellar hepatocellular carcinoma	2021-12-15T02:35:37.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28523316		Fibrolamellar hepatocellular carcinoma	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
28617762		Fibrolamellar hepatocellular carcinoma	2021-12-07T02:54:43.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
32272204	Not sure about this one. Uses a large epi dataset, but is not a study focused on developing large datasets. Would check off secondary or none at all. 	Fibrolamellar hepatocellular carcinoma	2021-12-15T02:31:37.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
18305988		Fibrolamellar hepatocellular carcinoma	2021-12-07T02:55:24.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
16259635		Fibrolamellar hepatocellular carcinoma	2021-11-17T05:19:39.000Z		curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
34272087	Review	Fibrolamellar hepatocellular carcinoma	2021-12-07T02:56:16.000Z	True	curator2	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
32052215		Fibrolamellar hepatocellular carcinoma	2021-12-07T02:58:16.000Z		curator2	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
